API_WellNo,FileNumber,Operator,WellName,County,Pool_Nm,PoolCompDate,Date_Treat,Top_,Bot,Frac_Acid,Units,Vol,Lbs_Prop,Acid_Con,MTPress,MTRate_N,Stages,Wh_Lat,Wh_Long
33053045570000,23666,BURLINGTON RESOURCES OIL & GAS COMPANY LP,KUMMER 21-30MBH,MCKENZIE,BAKKEN,3/11/2013,3/1/2013,11316,20762,SAND,Bbl,49360,3495940,NULL,8612,41.1,30,47.78895873,-102.8880414
33053043570000,23665,BURLINGTON RESOURCES OIL & GAS COMPANY LP,KUMMER 11-30MBH,MCKENZIE,BAKKEN,2/28/2013,2/26/2012,18655,20346,SAND,Bbl,13228,672000,NULL,8204,37,7,47.78900212,-102.8953491
33053043570000,23665,BURLINGTON RESOURCES OIL & GAS COMPANY LP,KUMMER 11-30MBH,MCKENZIE,BAKKEN,2/28/2013,2/27/2013,11263,18376,SAND,Bbl,38149,3013960,NULL,8073,40,23,47.78900212,-102.8953491
33053043560000,23664,"CONTINENTAL RESOURCES, INC.",CHARLOTTE  3-22H,MCKENZIE,BAKKEN,11/14/2012,10/28/2012,11639,21325,SAND,Bbl,60623,2906043,NULL,8191,31,30,47.96455014,-103.3304205
33023008910000,23663,"CONTINENTAL RESOURCES, INC.",ZIMMERMAN  2-13H,DIVIDE,BAKKEN,8/25/2013,7/24/2013,8719,8733,SAND,Bbl,49739,3023681,NULL,5930,32,30,48.76340631,-102.9589326
33023008900000,23662,"CONTINENTAL RESOURCES, INC.",ZIMMERMAN  3-13H,DIVIDE,BAKKEN,8/25/2013,7/31/2013,9140,19414,SAND,Bbl,49471,3058349,NULL,6250,31,30,48.76340495,-102.9585593
33053043550000,23661,XTO ENERGY INC,LEE  44-31NWH,MCKENZIE,BAKKEN,2/28/2013,2/22/2013,11527,20860,SAND,Bbl,114553,2485821,NULL,9003,51,30,47.76227389,-103.2644759
33053043540000,23660,XTO ENERGY INC,LEE  44-31NEH,MCKENZIE,BAKKEN,3/1/2013,2/11/2013,11474,20793,SAND,Bbl,71626,2624706,NULL,9582,51,30,47.76239725,-103.2644766
33105027850000,23659,"EOG RESOURCES, INC.",ROUND PRAIRIE  23-2833H,WILLIAMS,BAKKEN,5/29/2013,5/29/2013,10901,20171,SAND,Gal,5167698,9414277,7,8624,62.4,44,48.13929878,-103.9433311
33053043530000,23658,"PRIMA EXPLORATION, INC.",HEISER  11-2-1H,MCKENZIE,BAKKEN,2/9/2013,1/27/2013,12036,21090,SAND,Bbl,56046,2739474,NULL,9011,38.9,34,47.41427518,-103.2638291
33053043510000,23656,XTO ENERGY INC,HEGG  11-29SH,MCKENZIE,BAKKEN,4/18/2013,4/18/2013,13849,19012,SAND,Bbl,40164,1499036,NULL,8767,41,14,47.78903709,-103.2591752
33053043510000,23656,XTO ENERGY INC,HEGG  11-29SH,MCKENZIE,BAKKEN,4/18/2013,8/6/2013,11630,19012,SAND,Bbl,60192,2218360,NULL,8918,41,23,47.78903709,-103.2591752
33053043500000,23655,XTO ENERGY INC,HEGG  11-29SWH,MCKENZIE,BAKKEN,8/22/2013,4/9/2013,11322,20507,SAND,Bbl,73310,2666401,NULL,8495,51,26,47.78891372,-103.2591751
33023008890000,23654,HUNT OIL COMPANY,FRAZIER 1-1-12H  ,DIVIDE,BAKKEN,2/16/2013,2/7/2013,9071,18227,SAND,Bbl,72591,3391570,NULL,9080,38.2,25,48.80580885,-103.2187348
33089007320000,23653,WHITING OIL AND GAS CORPORATION,MARSH 14-9PH,STARK,BAKKEN,4/7/2013,4/5/2013,10758,21890,SAND,Bbl,41078,3192600,NULL,8041,41.3,30,46.94782134,-102.9353129
33089007310000,23652,WHITING OIL AND GAS CORPORATION,WAGNER FARMS  11-16PH,STARK,BAKKEN,6/4/2013,6/4/2013,10771,19942,SAND,Bbl,40647,3076222,NULL,8462,41.6,30,46.94769796,-102.9353122
33053043490000,23651,"NINE POINT ENERGY, LLC",HELLING  150-101-7-6-1H,MCKENZIE,BAKKEN,2/22/2013,2/16/2013,11225,20938,SAND,Bbl,218769,3392938,NULL,8574,81,30,47.82020226,-103.6541082
33053043480000,23650,BURLINGTON RESOURCES OIL & GAS COMPANY LP,KUMMER 31-30TFH,MCKENZIE,BAKKEN,3/19/2013,3/11/2013,171990,20568,SAND,Bbl,21660,1227000,NULL,8400,32,12,47.78897266,-102.8821232
33053043480000,23650,BURLINGTON RESOURCES OIL & GAS COMPANY LP,KUMMER 31-30TFH,MCKENZIE,BAKKEN,3/19/2013,3/12/2013,16203,16858,SAND,Bbl,5224,352750,NULL,7250,32,3,47.78897266,-102.8821232
33053043480000,23650,BURLINGTON RESOURCES OIL & GAS COMPANY LP,KUMMER 31-30TFH,MCKENZIE,BAKKEN,3/19/2013,3/17/2013,13612,15877,SAND,Bbl,13574,962000,NULL,7530,42,8,47.78897266,-102.8821232
33053043480000,23650,BURLINGTON RESOURCES OIL & GAS COMPANY LP,KUMMER 31-30TFH,MCKENZIE,BAKKEN,3/19/2013,3/18/2013,13298,13298,SAND,Bbl,3670,120250,NULL,7150,41,1,47.78897266,-102.8821232
33053043480000,23650,BURLINGTON RESOURCES OIL & GAS COMPANY LP,KUMMER 31-30TFH,MCKENZIE,BAKKEN,3/19/2013,3/19/2013,11348,12977,SAND,Bbl,11664,712440,NULL,6570,41,6,47.78897266,-102.8821232
33053043470000,23649,BURLINGTON RESOURCES OIL & GAS COMPANY LP,KUMMER  31-30MBH,MCKENZIE,BAKKEN,3/10/2013,3/8/2013,16171,20505,SAND,Bbl,26380,2804250,NULL,8276,40,15,47.78897221,-102.8823064
33053043470000,23649,BURLINGTON RESOURCES OIL & GAS COMPANY LP,KUMMER  31-30MBH,MCKENZIE,BAKKEN,3/10/2013,3/9/2013,11321,15847,SAND,Bbl,24799,1757710,NULL,8072,40,15,47.78897221,-102.8823064
33053043460000,23648,BURLINGTON RESOURCES OIL & GAS COMPANY LP,COPPER DRAW  24-22MBH 3SH,MCKENZIE,BAKKEN,7/16/2013,7/1/2013,17509,21123,SAND,Bbl,55677,3231540,NULL,7736,41,30,47.79058824,-102.9529783
33053043450000,23647,BURLINGTON RESOURCES OIL & GAS COMPANY LP,LILLIBRIDGE 24-22TFH 3NH,MCKENZIE,BAKKEN,7/22/2013,6/26/2013,11285,20353,SAND,Bbl,54013,3353380,NULL,7617,40.9,30,47.79058873,-102.9527951
33053043440000,23646,BURLINGTON RESOURCES OIL & GAS COMPANY LP,COPPER DRAW  24-22TFH 2SH,MCKENZIE,BAKKEN,7/10/2013,7/10/2013,12011,21082,SAND,Bbl,50980,3320300,NULL,7800,40.4,30,47.79058923,-102.9526118
33053043430000,23645,BURLINGTON RESOURCES OIL & GAS COMPANY LP,LILLIBRIDGE  24-22MBH 2NH,MCKENZIE,BAKKEN,7/29/2013,6/26/2013,15041,20302,SAND,Bbl,30587,1901612,NULL,7402,40,18,47.7905897,-102.9524286
33053043430000,23645,BURLINGTON RESOURCES OIL & GAS COMPANY LP,LILLIBRIDGE  24-22MBH 2NH,MCKENZIE,BAKKEN,7/29/2013,6/27/2013,11575,14721,SAND,Bbl,24486,1446608,NULL,6042,40,11,47.7905897,-102.9524286
33105027830000,23643,"HESS BAKKEN INVESTMENTS II, LLC",SC-MARI-153-98-  2223H-2,WILLIAMS,BAKKEN,2/27/2014,12/30/2013,11496,20427,SAND,Bbl,45417,3117697,NULL,9148,33.6,35,48.06715944,-103.2792165
33105027820000,23642,"HESS BAKKEN INVESTMENTS II, LLC",SC-MARI-153-98-  2223H-1,WILLIAMS,BAKKEN,2/12/2014,12/27/2013,11703,20240,SAND,Bbl,37688,2451218,NULL,8000,30,35,48.06729668,-103.279237
33089007300000,23641,WHITING OIL AND GAS CORPORATION,BURESH  41-15PH,STARK,BAKKEN,2/1/2013,1/28/2013,10654,20660,SAND,Bbl,42955,3171060,NULL,8319,41.1,30,46.94937227,-102.8958119
33089007290000,23640,WHITING OIL AND GAS CORPORATION,BURESH  44-10PH,STARK,BAKKEN,2/1/2013,1/28/2013,10665,21358,SAND,Bbl,44250,3408350,NULL,8365,45.8,30,46.94937253,-102.8959924
33053043420000,23639,"WPX ENERGY WILLISTON, LLC",PATRICIA KELLY  2-1HB,MCKENZIE,BAKKEN,3/12/2013,3/12/2013,11652,21250,SAND,Gal,2293112,3231213,NULL,8856,46,16,47.84259896,-102.6955568
33061022340000,23638,"SLAWSON EXPLORATION COMPANY, INC.",PATHFINDER 2-9H,MOUNTRAIL,BAKKEN,12/15/2012,10/25/2012,10130,13381,SAND,Bbl,14002,1200880,NULL,4044,32.2,12,48.00637326,-102.3401999
33061022330000,23637,"KRAKEN DEVELOPMENT III, LLC",SDF  11-30H,MOUNTRAIL,BAKKEN,2/26/2013,2/24/2013,10870,15549,SAND,Bbl,21114,1492400,NULL,9287,37,18,48.13591438,-102.56765
33061022320000,23636,"LIME ROCK RESOURCES III-A, L.P.",BOB   16-21H,MOUNTRAIL,BAKKEN,2/12/2013,2/10/2013,9824,19595,SAND,Bbl,35956,2407700,NULL,8241,36,30,48.25400915,-102.3911091
33089007280000,23635,WHITING OIL AND GAS CORPORATION,PERZINSKI FAMILY TRUST  34-19PH,STARK,BAKKEN,11/27/2012,11/24/2012,10452,19950,SAND,Bbl,44003,3218380,NULL,8529,41.7,30,46.83380667,-102.9670851
33053043410000,23634,"PRIMA EXPLORATION, INC.",LANGE 44-31-2H,MCKENZIE,BAKKEN,2/18/2013,2/8/2013,11752,21260,SAND,Bbl,48985,3698563,NULL,8078,34.6,36,47.50348829,-103.3375812
33105027800000,23632,EQUINOR ENERGY LP,REITEN  23-14 1TFH,WILLIAMS,BAKKEN,8/24/2013,7/12/2013,11034,21080,SAND,Bbl,81404,4031073,NULL,9123,39.6,33,48.13928707,-103.8922537
33105027790000,23631,EQUINOR ENERGY LP,MICHAEL OWAN  26-35 3H,WILLIAMS,BAKKEN,8/15/2013,7/15/2013,11003,20525,SAND,Bbl,66939,3767764,NULL,9729,39.1,32,48.13928719,-103.8921308
33105027780000,23630,EQUINOR ENERGY LP,REITEN  23-14 2H,WILLIAMS,BAKKEN,8/20/2013,7/13/2013,10996,21105,SAND,Bbl,76617,4001441,NULL,8811,39.3,33,48.1392873,-103.8920078
33053043390000,23625,ABRAXAS PETROLEUM CORP.,LILLIBRIDGE  20-17-4H,MCKENZIE,BAKKEN,7/19/2013,6/27/2013,11380,18210,SAND,Bbl,53527,2515762,NULL,NULL,NULL,26,47.79169624,-102.9928127
33053043380000,23624,ABRAXAS PETROLEUM CORP.,LILLIBRIDGE  20-17-3H,MCKENZIE,BAKKEN,7/19/2013,6/27/2013,11370,20150,SAND,Bbl,64201,3280372,NULL,NULL,NULL,33,47.79169697,-102.9926824
33053043370000,23623,ABRAXAS PETROLEUM CORP.,LILLIBRIDGE  20-17-2H,MCKENZIE,BAKKEN,7/15/2013,6/27/2013,11490,19370,SAND,Bbl,64483,2735158,NULL,NULL,NULL,30,47.79169769,-102.9925521
33053043360000,23622,ABRAXAS PETROLEUM CORP.,LILLIBRIDGE  20-17-1H,MCKENZIE,BAKKEN,7/15/2013,6/26/2013,11422,20460,SAND,Bbl,62165,3227695,NULL,NULL,NULL,33,47.79169841,-102.9924218
33105027740000,23621,"BRUIN E&P OPERATING, LLC",BERG  1-19-18H,WILLIAMS,BAKKEN,1/29/2013,1/29/2013,10714,20447,SAND,Bbl,38610,2954749,NULL,8411,31.3,30,48.40119864,-103.7900266
33053043350000,23620,"NINE POINT ENERGY, LLC",ROWE  150-101-1-12-4H,MCKENZIE,BAKKEN,9/6/2014,8/22/2014,11362,20809,SAND,Bbl,64924,3742393,NULL,8457,32,31,47.84778683,-103.5574527
33053043340000,23619,"NINE POINT ENERGY, LLC",ROWE  150-101-1-12-3H,MCKENZIE,BAKKEN,5/16/2013,5/13/2013,11410,20727,SAND,Bbl,93823,4051183,NULL,8342,27.4,46,47.8477871,-103.5571633
33053043330000,23618,"NINE POINT ENERGY, LLC",ROWE 150-101-1-12-2H,MCKENZIE,BAKKEN,9/17/2014,8/23/2014,11420,20836,SAND,Bbl,80164,3745982,NULL,8710,32,31,47.84778696,-103.55731
33053043320000,23617,"NINE POINT ENERGY, LLC",ROWE  150-101-1-12-1H,MCKENZIE,BAKKEN,5/16/2013,5/15/2013,11408,21055,SAND,Bbl,75507,4017147,NULL,8259,25.3,31,47.84778747,-103.5567557
33089007270000,23616,KAISER-FRANCIS OIL COMPANY,BAUER  25-36H,STARK,BAKKEN,12/14/2012,12/13/2012,NULL,NULL,SAND,Bbl,42635,2737950,NULL,8155,48,30,46.91867344,-102.9822867
33053043310000,23615,MUREX PETROLEUM CORPORATION,AMBER ELIZABETH  36-25H,MCKENZIE,BAKKEN,12/29/2012,12/13/2012,11391,20712,SAND,NULL,NULL,4097560,NULL,8638,44.2,37,47.84916083,-103.553817
33105027730000,23614,"KRAKEN OPERATING, LLC",LESTER  1-1H,WILLIAMS,BAKKEN,2/26/2013,1/27/2013,10331,19546,SAND,Bbl,45675,2655070,NULL,6700,30.6,30,48.5455355,-103.1599235
33023008880000,23613,"CONTINENTAL RESOURCES, INC.",HUNDSEID  1-8H,DIVIDE,BAKKEN,12/27/2012,12/2/2012,9162,18690,SAND,Bbl,42002,3093250,NULL,7120,30,30,48.77920605,-103.1716048
33053043300000,23612,"CONTINENTAL RESOURCES, INC.",CHARLOTTE  4-22H,MCKENZIE,BAKKEN,6/12/2013,5/27/2013,11500,21814,SAND,Bbl,52311,2303530,NULL,8598,31,30,47.96310752,-103.3387508
33053043290000,23611,"CONTINENTAL RESOURCES, INC.",AKRON  4-34H,MCKENZIE,BAKKEN,6/14/2013,4/12/2013,11600,21130,SAND,Bbl,55897,2819559,NULL,7818,31,30,47.96316426,-103.3389146
33053043280000,23610,"CONTINENTAL RESOURCES, INC.",AKRON  2-27AH,MCKENZIE,BAKKEN,4/24/2013,4/23/2013,11550,21118,SAND,Bbl,45908,2733141,NULL,8331,31,30,47.96332258,-103.3292182
33053043270000,23609,"CONTINENTAL RESOURCES, INC.",AKRON  3-27AH,MCKENZIE,BAKKEN,4/28/2013,4/23/2013,11911,21219,SAND,Bbl,55240,2693014,NULL,8447,31,30,47.96332166,-103.329402
33053043260000,23608,"CONTINENTAL RESOURCES, INC.",CHARLOTTE  5-22H,MCKENZIE,BAKKEN,6/27/2013,6/12/2013,11478,21622,SAND,Bbl,54505,2544239,NULL,7653,31,30,47.96332074,-103.3295859
33025018370000,23607,"LIME ROCK RESOURCES III-A, L.P.",STATE RUCK  1-21-16H-143-97,DUNN,BAKKEN,1/17/2013,1/11/2013,11202,20449,SAND,Bbl,35484,1170907,NULL,8434,50.8,21,47.18407076,-102.9833817
33025018360000,23606,"CONTINENTAL RESOURCES, INC.",MITTLESTADT 4-17H1,DUNN,BAKKEN,8/25/2013,8/11/2013,11283,20921,SAND,Bbl,51895,2710461,NULL,8240,30.8,30,47.47242813,-102.8079954
33025018350000,23605,"CONTINENTAL RESOURCES, INC.",MITTLESTADT 3-17H,DUNN,BAKKEN,8/21/2013,8/11/2013,11245,20271,SAND,Bbl,46406,2841074,NULL,7831,31,30,47.47242848,-102.8078133
33025018340000,23604,"CONTINENTAL RESOURCES, INC.",JENSEN 4-8H1,DUNN,BAKKEN,9/28/2013,9/15/2013,12197,21732,SAND,Bbl,54798,2794090,NULL,8166,30.7,30,47.47243001,-102.8070039
33025018330000,23603,"CONTINENTAL RESOURCES, INC.",JENSEN  3-8H,DUNN,BAKKEN,9/26/2013,9/15/2013,11246,21285,SAND,Bbl,53265,2738557,NULL,7782,30.8,30,47.47243036,-102.8068218
33023008870000,23602,"PETRO-HUNT, L.L.C.",PULVERMACHER 34-27-162-99H  1NC,DIVIDE,BAKKEN,3/22/2013,3/9/2013,9089,18380,SAND,Gal,1582728,1657682,NULL,5517,25.2,36,48.80822537,-103.5226594
33023008860000,23601,"PETRO-HUNT, L.L.C.",MOE TRUST 33-28-160-98H  1BP,DIVIDE,BAKKEN,1/23/2013,1/19/2013,9807,18940,SAND,Gal,1666688,2100552,NULL,7201,40.4,36,48.63414545,-103.3494113
33023008850000,23600,"PETRO-HUNT, L.L.C.",OLSON TRUST 30-31-162-98H  1BP,DIVIDE,BAKKEN,12/14/2012,12/12/2012,8799,18142,SAND,Gal,1467060,1697860,NULL,5833,29.2,36,48.83531452,-103.4518851
33061022310000,23599,"SLAWSON EXPLORATION COMPANY, INC.",PATHFINDER  3-9H,MOUNTRAIL,BAKKEN,12/17/2012,11/5/2012,10154,15139,SAND,Bbl,17104,1700340,NULL,6898,32.2,17,48.00796318,-102.34038
33105027720000,23597,"BRUIN E&P OPERATING, LLC",BERG  1-30-31H,WILLIAMS,BAKKEN,1/26/2013,1/26/2013,10665,19977,SAND,Bbl,75433,3775758,NULL,9954,45.6,30,48.40119922,-103.7898948
33105027710000,23596,"BRUIN E&P OPERATING, LLC",PASTERNAK FEDERAL  1-2-11H,WILLIAMS,BAKKEN,2/9/2013,2/6/2013,10493,19683,SAND,Bbl,38283,2991177,NULL,6895,30.2,30,48.45901851,-103.8348817
33105027700000,23595,EQUINOR ENERGY LP,M. MACKLIN 15-22   #5H,WILLIAMS,BAKKEN,2/26/2014,1/24/2014,10926,20430,SAND,Bbl,71600,3696894,NULL,8607,52.2,28,48.25490559,-103.6583541
33105027680000,23593,EQUINOR ENERGY LP,M. MACKLIN 15-22   #4H,WILLIAMS,BAKKEN,2/21/2014,1/24/2014,10927,20921,SAND,Bbl,81208,3936247,NULL,8483,50.4,32,48.25490365,-103.6581077
33023008840000,23591,RESOURCE ENERGY CAN-AM LLC,BAKKE  3229-3H,DIVIDE,BAKKEN,3/14/2013,1/25/2013,8085,13532,SAND,Bbl,16724,1039899,NULL,5327,35.9,26,48.98196444,-103.5666057
33023008830000,23590,RESOURCE ENERGY CAN-AM LLC,THOMTE  0508-3H,DIVIDE,BAKKEN,3/21/2013,1/27/2013,8090,18036,SAND,Bbl,26430,1593283,NULL,6610,33.7,40,48.98196444,-103.5667098
33023008820000,23589,RESOURCE ENERGY CAN-AM LLC,BAKKE  3229-2TFH,DIVIDE,BAKKEN,3/16/2013,1/26/2013,8158,13801,SAND,Bbl,17322,1032821,NULL,5489,27.7,26,48.98196444,-103.566814
33023008810000,23588,RESOURCE ENERGY CAN-AM LLC,THOMTE  0508-2TFH,DIVIDE,BAKKEN,3/18/2013,1/24/2013,8285,18266,SAND,Bbl,23882,1398978,NULL,6594,22.9,36,48.98196444,-103.5669181
33105027660000,23587,XTO ENERGY INC,KRISTENSEN  24X-9B,WILLIAMS,BAKKEN,9/24/2014,9/15/2014,9917,18804,SAND,Bbl,101683,4668620,NULL,37,8796,45,48.60616146,-103.0963731
33105027650000,23586,CRESCENT POINT ENERGY U.S. CORP.,CPEUSC FARTHING   31-30-158N-100W,WILLIAMS,BAKKEN,5/13/2013,4/24/2013,10155,19396,SAND,Bbl,42345,1005441,NULL,8488,33.2,45,48.460595,-103.6532644
33013016860000,23585,OASIS PETROLEUM NORTH AMERICA LLC,CANDITO  6093 43-28H,BURKE,BAKKEN,11/28/2012,11/17/2012,9352,18850,SAND,Bbl,66288,4128800,NULL,9093,38.2,36,48.64843939,-102.6993694
33105027640000,23584,"CONTINENTAL RESOURCES, INC.",COLUMBIA FEDERAL  6-5H,WILLIAMS,BAKKEN,9/17/2014,9/8/2014,11222,20876,SAND,Bbl,185248,4870665,NULL,8989,75,30,48.28365199,-103.1860645
33105027630000,23583,"CONTINENTAL RESOURCES, INC.",COLUMBIA FEDERAL  7-5H,WILLIAMS,BAKKEN,9/17/2014,9/10/2014,11256,20911,SAND,Bbl,135957,7524953,NULL,8007,31,30,48.28365089,-103.1858796
33061022300000,23582,WHITING OIL AND GAS CORPORATION,LACEY 43-2TFX,MOUNTRAIL,BAKKEN,11/9/2012,11/9/2012,10518,20379,SAND,Bbl,29518,1389820,NULL,7148,41.7,15,48.01227237,-102.4086197
33061022290000,23580,WHITING OIL AND GAS CORPORATION,IVERSON  41-14H,MOUNTRAIL,BAKKEN,10/23/2012,10/21/2012,10400,16576,SAND,Bbl,25125,1728067,NULL,6294,46.8,22,48.16716524,-102.4652581
33089007260000,23579,WHITING OIL AND GAS CORPORATION,HAVELKA  14-10PH,STARK,BAKKEN,2/11/2013,2/2/2013,10724,21895,SAND,Bbl,43924,3248700,NULL,8275,41.6,30,46.94768486,-102.9140521
33089007250000,23577,WHITING OIL AND GAS CORPORATION,HAVELKA  21-15PH,STARK,BAKKEN,2/11/2013,2/5/2013,10968,20909,SAND,Bbl,43087,32198200,NULL,7961,40.8,30,46.94756148,-102.914052
33089007240000,23576,WHITING OIL AND GAS CORPORATION,HAVELKA  11-15PH,STARK,BAKKEN,2/11/2013,2/3/2013,10680,20130,SAND,Bbl,43243,3187060,NULL,7906,41.2,30,46.9474381,-102.9140519
33053043240000,23573,"HESS BAKKEN INVESTMENTS II, LLC",AN-BOHMBACH  153-94-2734H-5,MCKENZIE,SANISH,5/4/2013,3/28/2013,11297,21288,SAND,Bbl,33127,1377867,NULL,7980,26.9,30,48.05187097,-102.7507636
33053043230000,23572,"HESS BAKKEN INVESTMENTS II, LLC",AN-BOHMBACH  153-94-2734H-4,MCKENZIE,SANISH,4/27/2013,3/20/2013,11194,20879,SAND,Bbl,36170,1298448,NULL,8571,30.4,29,48.05187145,-102.7509682
33053043220000,23571,"HESS BAKKEN INVESTMENTS II, LLC",AN-BOHMBACH  153-94-2734H-3,MCKENZIE,SANISH,4/19/2013,3/24/2013,11410,20633,SAND,Bbl,33740,1213223,NULL,8087,25.6,26,48.05187193,-102.7511728
33053043210000,23570,NEWFIELD PRODUCTION COMPANY,SAND CREEK FEDERAL  153-96-23-14-10H,MCKENZIE,BAKKEN/THREE FORKS,2/14/2013,1/20/2013,11020,21076,SAND,Bbl,47338,2638320,NULL,10874,42.5,32,48.0511698,-102.9977246
33061022280000,23569,WHITING OIL AND GAS CORPORATION,MILLER 44-10TFH,MOUNTRAIL,BAKKEN,12/6/2012,12/5/2012,10820,20100,SAND,Bbl,27290,1703700,NULL,7779,38.4,26,48.08183932,-102.4861419
33061022270000,23568,WHITING OIL AND GAS CORPORATION,MILLER 44-10H,MOUNTRAIL,BAKKEN,12/8/2012,12/4/2012,10643,19340,SAND,Bbl,29217,1704480,NULL,7985,46.9,26,48.08183933,-102.4865105
33061022260000,23567,WHITING OIL AND GAS CORPORATION,MCNAMARA  42-26XH,MOUNTRAIL,BAKKEN,1/22/2013,12/20/2012,10146,19775,SAND,Bbl,29329,2267720,NULL,7227,47.8,30,48.0456265,-102.3353343
33061022250000,23566,WHITING OIL AND GAS CORPORATION,KJOS  14-13H,MOUNTRAIL,BAKKEN,10/11/2012,10/9/2012,10550,14812,SAND,Bbl,19544,1314055,NULL,6868,45.2,18,48.24096266,-102.5868718
33061022240000,23565,WHITING OIL AND GAS CORPORATION,MCNAMARA  41-26XH,MOUNTRAIL,BAKKEN,12/24/2012,12/20/2012,10146,20342,SAND,Bbl,30192,2093928,NULL,7206,NULL,30,48.05123239,-102.3330148
33061022230000,23564,MARATHON OIL COMPANY,STEVE  34-31H,MOUNTRAIL,BAKKEN,2/22/2013,2/20/2013,11098,20082,SAND,Bbl,48497,1985507,NULL,7901,45.9,30,47.84875057,-102.5017685
33061022220000,23563,MARATHON OIL COMPANY,DON  34-31TFH,MOUNTRAIL,BAKKEN,2/22/2013,2/17/2013,11275,20545,SAND,Bbl,48037,2102757,NULL,7814,45,30,47.84881987,-102.5019438
33061022210000,23562,WHITING OIL AND GAS CORPORATION,ROGGENBUCK FEDERAL  41-24TFX,MOUNTRAIL,BAKKEN,1/16/2013,1/15/2013,10746,20555,SAND,Bbl,27671,1741880,NULL,9237,45.4,29,48.06501188,-102.5705243
33105027620000,23561,CRESCENT POINT ENERGY U.S. CORP.,CPEUSC REED  10-3-158N-100W,WILLIAMS,BAKKEN,6/17/2013,6/7/2013,10166,19814,SAND,Bbl,47633,1039230,NULL,8500,30,50,48.51873343,-103.5878578
33105027610000,23560,CRESCENT POINT ENERGY U.S. CORP.,CPEUSC POLEY    12-1-158N-101W,WILLIAMS,BAKKEN,12/27/2012,12/12/2012,9906,19274,SAND,Bbl,68439,2190700,NULL,8300,32,50,48.51854613,-103.6805386
33105027600000,23558,EQUINOR ENERGY LP,JAKE 2-11 2TFH,WILLIAMS,BAKKEN,6/30/2013,6/18/2013,11558,20985,SAND,Bbl,76015,3388937,NULL,8814,40.8,29,48.11009749,-103.5146162
33105027590000,23557,EQUINOR ENERGY LP,JAKE 2-11 1H,WILLIAMS,BAKKEN,7/4/2013,6/17/2013,11266,20720,SAND,Bbl,69127,3803760,NULL,9109,40.1,26,48.11002896,-103.5146162
33053043190000,23556,"SLAWSON EXPLORATION COMPANY, INC.",GABRIEL  1-36-25H,MCKENZIE,BAKKEN,7/17/2018,5/30/2018,11474,21014,SAND,Bbl,303727,8842416,NULL,8950,50.3,45,47.84895913,-103.2982921
33053043180000,23555,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  152-94-14D-11-3H,MCKENZIE,SANISH,6/22/2013,6/16/2013,11150,20740,SAND,Bbl,66834,3764830,NULL,8475,35.1,31,47.97845541,-102.6681127
33053043170000,23554,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  152-94-14D-11-4H,MCKENZIE,SANISH,7/19/2013,7/17/2013,11291,20840,SAND,Bbl,72607,3276148,NULL,9634,40.3,31,47.97845484,-102.6684195
33061022200000,23553,"HESS BAKKEN INVESTMENTS II, LLC",EN-HANSON S-156-94-  3130H-6,MOUNTRAIL,BAKKEN,2/27/2013,1/21/2013,10740,20130,SAND,Bbl,33568,2052882,NULL,8400,30,30,48.28520887,-102.8144056
33061022190000,23552,"HESS BAKKEN INVESTMENTS II, LLC",EN-HANSON S-156-94-  3130H-5,MOUNTRAIL,BAKKEN,2/16/2013,1/17/2013,10762,20160,SAND,Bbl,32067,2006936,NULL,8192,30,29,48.28534592,-102.8144056
33061022180000,23551,"HESS BAKKEN INVESTMENTS II, LLC",EN-HANSON S-156-94- 3130H-4,MOUNTRAIL,BAKKEN,3/16/2013,1/15/2013,10776,19836,SAND,Bbl,31445,1873287,NULL,7939,30.5,28,48.28548298,-102.8144056
33053043160000,23550,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  152-94-14C-11-2H,MCKENZIE,SANISH,1/3/2013,11/28/2012,11386,20519,SAND,Bbl,71516,2625720,NULL,8673,39.1,26,47.9787034,-102.6821246
33053043160000,23550,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  152-94-14C-11-2H,MCKENZIE,SANISH,1/3/2013,2/1/2019,11386,20519,SAND,Bbl,88401,1967387,NULL,8062,67,26,47.9787034,-102.6821246
